t,original_y,smoothed_y
4,1.23416,0.981638
4.001,0.640241,0.967113
4.002,1.25528,0.979373
4.003,0.740046,0.969191
4.004,1.08876,0.974278
4.005,1.79347,1.00913
4.006,0.861421,1.00285
4.007,1.09898,1.00693
4.008,1.19818,1.01507
4.009,1.045,1.01634
4.01,1.11957,1.02074
4.011,1.1546,1.02643
4.012,0.788011,1.01629
4.013,1.16777,1.02273
4.014,1.17807,1.02934
4.015,0.588039,1.01057
4.016,0.662605,0.995763
4.017,1.24341,1.0063
4.018,1.14989,1.01241
4.019,1.00224,1.01198
4.02,1.10436,1.01591
4.021,1.34936,1.03009
4.022,0.985998,1.02822
4.023,1.10791,1.03161
4.024,1.22309,1.03975
4.025,0.905249,1.03403
4.026,1.45866,1.0521
4.027,1.23532,1.05989
4.028,0.812114,1.04935
4.029,0.949554,1.0451
4.03,1.18076,1.05088
4.031,0.851225,1.04238
4.032,0.851866,1.03428
4.033,1.13317,1.03848
4.034,0.766945,1.02693
4.035,0.95771,1.02399
4.036,1.26208,1.03412
4.037,1.06122,1.03527
4.038,1.44126,1.05254
4.039,0.780977,1.04099
4.04,1.12615,1.04461
4.041,1.3816,1.05895
4.042,1.31402,1.0698
4.043,0.635112,1.05131
4.044,0.919761,1.04571
4.045,1.01608,1.04445
4.046,0.945753,1.04025
4.047,1.14431,1.04468
4.048,0.788793,1.03379
4.049,1.18894,1.04039
4.05,0.850516,1.03231
4.051,0.961046,1.02928
4.052,0.803759,1.01969
4.053,0.969083,1.01753
4.054,1.18235,1.02455
4.055,1.02696,1.02465
4.056,0.751924,1.01305
4.057,0.922204,1.00918
4.058,1.27414,1.02045
4.059,1.09089,1.02345
4.06,1.12012,1.02756
4.061,1.32886,1.04038
4.062,0.934803,1.03589
4.063,1.15977,1.04116
4.064,0.51736,1.01888
4.065,1.1082,1.02268
4.066,1.25012,1.03235
4.067,1.12957,1.03649
4.068,0.94387,1.03255
4.069,1.32907,1.04516
4.07,0.841415,1.03649
4.071,1.1414,1.04096
4.072,1.23797,1.04934
4.073,1.25599,1.05813
4.074,1.28327,1.06771
4.075,0.791458,1.05596
4.076,0.991936,1.05323
4.077,1.11697,1.05594
4.078,0.964262,1.05204
4.079,1.05921,1.05235
4.08,1.3888,1.06666
4.081,0.921653,1.06049
4.082,1.22535,1.06751
4.083,1.18467,1.07249
4.084,0.861569,1.06352
4.085,1.11211,1.06558
4.086,1.01864,1.06359
4.087,1.21182,1.06989
4.088,1.1699,1.07415
4.089,1.41505,1.08865
4.09,0.785251,1.07574
4.091,1.0315,1.07386
4.092,1.25925,1.08175
4.093,1.01985,1.07911
4.094,1.08141,1.07921
4.095,1.3083,1.08896
4.096,1.25261,1.09592
4.097,1.40364,1.10901
4.098,1.01822,1.10515
4.099,1.24747,1.1112
4.1,1.1723,1.1138
4.101,0.960727,1.10729
4.102,1.59138,1.12789
4.103,0.931268,1.11952
4.104,1.18431,1.12228
4.105,0.810216,1.109
4.106,1.10805,1.10896
4.107,1.15253,1.11081
4.108,1.13071,1.11166
4.109,0.814972,1.09904
4.11,1.01098,1.09529
4.111,1.25773,1.1022
4.112,1.39883,1.11482
4.113,1.26917,1.12139
4.114,1.65672,1.14416
4.115,1.43721,1.15663
4.116,1.20359,1.15863
4.117,1.51125,1.17363
4.118,1.51272,1.18806
4.119,0.519246,1.1596
4.12,1.24075,1.16306
4.121,1.25855,1.16712
4.122,0.542358,1.14054
4.123,0.837383,1.12764
4.124,1.21107,1.13119
4.125,1.03779,1.12722
4.126,1.28005,1.13372
4.127,1.2989,1.14075
4.128,1.15617,1.1414
4.129,1.21754,1.14464
4.13,1.17565,1.14596
4.131,1.11268,1.14454
4.132,1.1867,1.14634
4.133,1.06108,1.14271
4.134,1.09135,1.14053
4.135,1.09809,1.13872
4.136,1.0963,1.13692
4.137,0.827694,1.12376
4.138,1.19601,1.12683
4.139,1.69118,1.15084
4.14,1.7797,1.1776
4.141,1.05482,1.17237
4.142,1.22035,1.17441
4.143,0.858274,1.16097
4.144,1.4207,1.17201
4.145,1.48154,1.18518
4.146,1.27666,1.18908
4.147,1.06227,1.18368
4.148,0.866779,1.1702
4.149,1.15936,1.16974
4.15,0.774054,1.1529
4.151,1.01862,1.14719
4.152,1.26565,1.15223
4.153,1.40395,1.16294
4.154,1.39646,1.17287
4.155,1.18021,1.17319
4.156,1.2333,1.17574
4.157,1.00931,1.16866
4.158,1.02889,1.16272
4.159,1.37154,1.1716
4.16,1.16714,1.17141
4.161,1.31529,1.17753
4.162,0.929152,1.16696
4.163,1.39281,1.17657
4.164,1.43051,1.18738
4.165,1.20669,1.1882
4.166,1.08148,1.18366
4.167,1.17054,1.1831
4.168,1.17567,1.18278
4.169,1.5659,1.19908
4.17,1.38563,1.20702
4.171,0.984492,1.19755
4.172,1.21725,1.19839
4.173,0.715347,1.17784
4.174,1.08585,1.17393
4.175,1.22366,1.17604
4.176,1.19569,1.17688
4.177,1.13837,1.17524
4.178,1.45948,1.18733
4.179,0.927222,1.17627
4.18,0.74522,1.15793
4.181,1.55742,1.17492
4.182,1.42359,1.1855
4.183,0.927414,1.17452
4.184,1.28993,1.17943
4.185,1.01808,1.17257
4.186,1.6263,1.19187
4.187,1.4056,1.20096
4.188,1.45745,1.21188
4.189,1.3996,1.21986
4.19,1.10856,1.21513
4.191,1.42076,1.22388
4.192,1.19366,1.22259
4.193,0.890343,1.20846
4.194,1.45498,1.21894
4.195,1.62903,1.23639
4.196,1.54432,1.24949
4.197,1.51282,1.26069
4.198,1.46299,1.2693
4.199,1.40268,1.27497
4.2,0.993887,1.26302
4.201,1.10155,1.25615
4.202,1.32106,1.25891
4.203,1.38483,1.26427
4.204,1.79331,1.28677
4.205,1.36202,1.28997
4.206,1.18569,1.28554
4.207,1.5877,1.29839
4.208,0.989036,1.28523
4.209,1.07605,1.27633
4.21,0.469947,1.24203
4.211,1.03699,1.2333
4.212,1.18651,1.23131
4.213,1.02521,1.22254
4.214,1.58279,1.23787
4.215,1.16961,1.23497
4.216,1.39928,1.24196
4.217,1.39373,1.24841
4.218,1.30618,1.25087
4.219,1.51778,1.26223
4.22,1.02626,1.25219
4.221,1.21458,1.25059
4.222,1.33993,1.25439
4.223,1.54153,1.2666
4.224,1.4761,1.27552
4.225,1.39432,1.28057
4.226,1.21951,1.27797
4.227,1.01455,1.26677
4.228,0.679117,1.24177
4.229,1.55077,1.25491
4.23,1.07442,1.24723
4.231,1.55326,1.26025
4.232,1.37234,1.26502
4.233,1.37021,1.2695
4.234,0.987881,1.25752
4.235,1.33864,1.26097
4.236,1.57967,1.27453
4.237,1.05692,1.26527
4.238,1.53132,1.27659
4.239,0.945641,1.26251
4.24,1.37318,1.26722
4.241,1.17572,1.26332
4.242,1.52287,1.27437
4.243,1.35904,1.27797
4.244,1.06074,1.26873
4.245,1.38262,1.27357
4.246,1.12423,1.26722
4.247,1.27129,1.26739
4.248,0.99865,1.25596
4.249,1.24933,1.25568
4.25,1.31583,1.25823
4.251,2.05646,1.29219
4.252,1.18936,1.28782
4.253,1.48259,1.29611
4.254,0.999456,1.28348
4.255,1.47665,1.2917
4.256,1.54187,1.30235
4.257,1.00349,1.28963
4.258,1.51539,1.29924
4.259,1.30671,1.29955
4.26,1.13435,1.29253
4.261,1.18561,1.28798
4.262,1.83626,1.3113
4.263,1.20525,1.30679
4.264,1.69841,1.32345
4.265,1.63885,1.33687
4.266,1.08461,1.32614
4.267,1.64236,1.33959
4.268,1.21717,1.33438
4.269,1.18663,1.3281
4.27,1.37195,1.32996
4.271,1.39453,1.33271
4.272,1.34161,1.33309
4.273,1.45733,1.33837
4.274,1.4432,1.34283
4.275,1.52979,1.35079
4.276,1.27753,1.34767
4.277,1.74115,1.36441
4.278,1.59611,1.37427
4.279,1.95708,1.39906
4.28,1.15897,1.38885
4.281,1.34001,1.38677
4.282,1.18862,1.37834
4.283,1.63799,1.38939
4.284,1.04083,1.37456
4.285,1.52892,1.38113
4.286,1.47953,1.38531
4.287,1.77163,1.40175
4.288,1.51779,1.40668
4.289,1.59985,1.4149
4.29,1.54733,1.42054
4.291,1.72901,1.43366
4.292,2.18671,1.4657
4.293,1.8007,1.47995
4.294,1.35644,1.47469
4.295,1.47576,1.47474
4.296,1.12753,1.45997
4.297,1.58009,1.46508
4.298,1.61968,1.47166
4.299,1.2584,1.46258
4.3,1.62409,1.46945
4.301,1.68274,1.47853
4.302,1.30446,1.47112
4.303,1.28047,1.46301
4.304,1.62611,1.46995
4.305,2.09445,1.49652
4.306,1.60827,1.50127
4.307,1.66686,1.50832
4.308,1.65365,1.5145
4.309,1.33048,1.50667
4.31,2.10301,1.53204
4.311,1.63401,1.53638
4.312,1.49021,1.53442
4.313,1.87051,1.54871
4.314,1.51806,1.54741
4.315,1.33126,1.53821
4.316,1.40432,1.53252
4.317,1.42885,1.52811
4.318,1.59701,1.53104
4.319,1.62472,1.53502
4.32,1.34046,1.52675
4.321,1.3801,1.52051
4.322,2.25116,1.55159
4.323,1.35476,1.54322
4.324,1.95781,1.56086
4.325,1.30144,1.54982
4.326,1.34256,1.541
4.327,1.54354,1.54111
4.328,1.89591,1.5562
4.329,1.4732,1.55267
4.33,1.4063,1.54645
4.331,1.6236,1.54973
4.332,1.3165,1.53981
4.333,1.65339,1.54464
4.334,1.64942,1.5491
4.335,1.65716,1.55369
4.336,1.41456,1.54777
4.337,1.46461,1.54424
4.338,1.64865,1.54868
4.339,1.70624,1.55538
4.34,1.143,1.53784
4.341,1.81436,1.5496
4.342,1.36467,1.54173
4.343,1.81485,1.55335
4.344,1.51492,1.55172
4.345,1.6239,1.55479
4.346,1.46003,1.55076
4.347,1.69513,1.5569
4.348,1.68287,1.56226
4.349,1.75305,1.57038
4.35,1.62195,1.57257
4.351,1.37211,1.56404
4.352,1.83984,1.57578
4.353,1.57313,1.57566
4.354,2.43607,1.61227
4.355,2.41896,1.64659
4.356,1.38166,1.63532
4.357,1.59453,1.63358
4.358,1.52119,1.6288
4.359,1.74105,1.63357
4.36,1.75649,1.6388
4.361,1.65445,1.63947
4.362,1.84453,1.64819
4.363,1.61112,1.64662
4.364,1.83059,1.65444
4.365,2.36697,1.68476
4.366,2.12235,1.70337
4.367,2.03256,1.71738
4.368,1.6305,1.71368
4.369,1.65921,1.71136
4.37,1.61676,1.70734
4.371,1.63511,1.70427
4.372,1.6817,1.70331
4.373,1.62426,1.69994
4.374,1.7534,1.70222
4.375,2.09061,1.71874
4.376,1.59619,1.71353
4.377,1.85105,1.71938
4.378,1.11642,1.69373
4.379,1.58275,1.68901
4.38,1.91752,1.69873
4.381,1.82977,1.7043
4.382,1.51891,1.69641
4.383,1.51479,1.68869
4.384,1.83996,1.69512
4.385,1.92779,1.70502
4.386,1.68777,1.70429
4.387,0.950662,1.67223
4.388,1.99829,1.6861
4.389,1.99035,1.69904
4.39,1.9327,1.70898
4.391,1.65869,1.70684
4.392,2.14456,1.72547
4.393,1.73993,1.72608
4.394,1.35862,1.71045
4.395,1.82174,1.71518
4.396,2.12606,1.73266
4.397,1.87951,1.73891
4.398,1.49611,1.72858
4.399,2.04583,1.74208
4.4,1.90206,1.74888
4.401,1.8294,1.75231
4.402,1.93546,1.7601
4.403,1.20395,1.73644
4.404,1.68703,1.73434
4.405,1.97092,1.7444
4.406,1.5856,1.73765
4.407,1.65142,1.73398
4.408,2.25857,1.7563
4.409,1.43674,1.7427
4.41,1.68396,1.7402
4.411,1.60619,1.7345
4.412,1.72313,1.73402
4.413,1.61164,1.72881
4.414,2.47124,1.7604
4.415,1.63982,1.75527
4.416,1.7757,1.75614
4.417,2.11449,1.77138
4.418,2.09417,1.78511
4.419,2.4575,1.81372
4.42,2.20574,1.8304
4.421,2.09645,1.84172
4.422,1.92827,1.8454
4.423,1.67992,1.83836
4.424,2.20599,1.854
4.425,2.29061,1.87257
4.426,1.71419,1.86584
4.427,1.7591,1.86129
4.428,1.80291,1.85881
4.429,1.68103,1.85125
4.43,1.91901,1.85413
4.431,1.86217,1.85447
4.432,1.8827,1.85567
4.433,1.84404,1.85518
4.434,1.95565,1.85945
4.435,2.18448,1.87328
4.436,2.08245,1.88218
4.437,1.84618,1.88065
4.438,1.55331,1.86672
4.439,2.00246,1.8725
4.44,2.24853,1.88849
4.441,2.01118,1.89371
4.442,2.03972,1.89993
4.443,1.66173,1.88979
4.444,1.51463,1.87383
4.445,2.17897,1.88681
4.446,2.23905,1.9018
4.447,1.72175,1.89414
4.448,2.04023,1.90035
4.449,1.9362,1.90188
4.45,1.87897,1.9009
4.451,2.06132,1.90773
4.452,2.14641,1.91788
4.453,2.18075,1.92907
4.454,1.91593,1.92851
4.455,2.09708,1.93568
4.456,2.19449,1.94669
4.457,1.98973,1.94852
4.458,2.0253,1.95179
4.459,1.68099,1.94027
4.46,1.50942,1.92194
4.461,2.44257,1.94409
4.462,2.30675,1.95952
4.463,1.96988,1.95996
4.464,1.98125,1.96086
4.465,2.25352,1.97331
4.466,2.18961,1.98251
4.467,2.3044,1.99621
4.468,2.23901,2.00654
4.469,1.94874,2.00408
4.47,2.09419,2.00791
4.471,1.9562,2.00571
4.472,1.68441,1.99204
4.473,2.07813,1.99571
4.474,2.14166,2.00192
4.475,2.21835,2.01112
4.476,1.62029,1.9945
4.477,2.22587,2.00434
4.478,1.75377,1.99368
4.479,2.3067,2.007
4.48,2.20431,2.01539
4.481,2.50454,2.0362
4.482,2.20199,2.04325
4.483,2.58194,2.06617
4.484,2.19113,2.07149
4.485,2.31049,2.08166
4.486,2.41988,2.09605
4.487,2.23283,2.10186
4.488,2.42088,2.11544
4.489,2.01575,2.1112
4.49,2.42408,2.12451
4.491,2.04377,2.12107
4.492,2.23246,2.12581
4.493,1.85178,2.11415
4.494,1.9472,2.10705
4.495,1.94853,2.10031
4.496,2.30379,2.10896
4.497,2.27293,2.11594
4.498,2.23356,2.12094
4.499,2.12723,2.12121
4.5,2.1663,2.12313
4.501,2.36316,2.13334
4.502,2.21815,2.13695
4.503,2.44964,2.15025
4.504,2.13282,2.14951
4.505,1.99317,2.14286
4.506,2.42762,2.15497
4.507,1.78357,2.13917
4.508,2.33991,2.14771
4.509,2.00499,2.14164
4.51,2.07595,2.13885
4.511,2.09825,2.13712
4.512,1.91767,2.12778
4.513,2.65831,2.15035
4.514,2.51474,2.16586
4.515,2.28928,2.17111
4.516,1.89499,2.15936
4.517,2.34599,2.1673
4.518,2.22805,2.16988
4.519,2.40682,2.17996
4.52,2.2916,2.18471
4.521,2.14262,2.18292
4.522,2.35001,2.19003
4.523,2.40222,2.19906
4.524,2.31757,2.2041
4.525,1.98901,2.19495
4.526,2.56076,2.21051
4.527,2.38581,2.21797
4.528,1.98104,2.20789
4.529,2.3186,2.2126
4.53,2.06031,2.20612
4.531,1.95124,2.19528
4.532,2.07827,2.1903
4.533,1.55291,2.16318
4.534,2.54482,2.17942
4.535,2.01628,2.17248
4.536,2.39025,2.18174
4.537,2.19067,2.18212
4.538,1.84815,2.16791
4.539,2.19376,2.16901
4.54,2.68592,2.19101
4.541,2.14159,2.1889
4.542,2.51804,2.20291
4.543,2.15354,2.20081
4.544,2.38756,2.20875
4.545,2.62394,2.22641
4.546,2.56364,2.24076
4.547,2.21034,2.23947
4.548,2.48472,2.2499
4.549,2.37635,2.25528
4.55,2.24542,2.25486
4.551,2.76797,2.27669
4.552,2.51528,2.28684
4.553,2.54687,2.2979
4.554,2.22316,2.29472
4.555,2.70278,2.31208
4.556,2.79795,2.33275
4.557,2.31503,2.332
4.558,2.04101,2.31962
4.559,1.97875,2.30512
4.56,2.3461,2.30686
4.561,2.49192,2.31473
4.562,2.31278,2.31465
4.563,1.88386,2.29632
4.564,2.21728,2.29296
4.565,2.76606,2.31309
4.566,2.78751,2.33327
4.567,2.18739,2.32707
4.568,2.37145,2.32895
4.569,1.97854,2.31405
4.57,2.54688,2.32395
4.571,2.01728,2.3109
4.572,2.45974,2.31724
4.573,2.741,2.33527
4.574,1.95101,2.31892
4.575,2.44638,2.32434
4.576,2.55268,2.33405
4.577,2.73619,2.35116
4.578,2.69222,2.36567
4.579,2.58027,2.3748
4.58,2.60009,2.38439
4.581,2.57774,2.39261
4.582,3.21206,2.42747
4.583,2.38977,2.42587
4.584,2.29752,2.42041
4.585,2.58736,2.42751
4.586,2.43486,2.42783
4.587,2.96464,2.45066
4.588,2.30729,2.44456
4.589,2.39698,2.44254
4.59,2.2797,2.43561
4.591,2.46753,2.43697
4.592,2.62447,2.44495
4.593,2.35593,2.44116
4.594,2.3532,2.43742
4.595,2.66348,2.44704
4.596,2.58466,2.45289
4.597,2.6263,2.46027
4.598,2.76736,2.47333
4.599,2.6543,2.48103
4.6,2.42558,2.47867
4.601,2.46579,2.47812
4.602,2.71406,2.48816
4.603,2.38228,2.48366
4.604,2.89628,2.50121
4.605,2.31343,2.49322
4.606,2.44226,2.49105
4.607,2.4728,2.49028
4.608,2.18836,2.47743
4.609,2.57991,2.48179
4.61,2.16876,2.46848
4.611,2.70715,2.47863
4.612,2.77128,2.49108
4.613,2.56538,2.49424
4.614,2.22999,2.483
4.615,2.79368,2.49622
4.616,2.29605,2.4877
4.617,2.88465,2.50459
4.618,2.44981,2.50226
4.619,2.50451,2.50235
4.62,2.70394,2.51093
4.621,2.75081,2.52114
4.622,2.91276,2.5378
4.623,2.56733,2.53905
4.624,2.50636,2.53766
4.625,2.73772,2.54617
4.626,2.88894,2.56076
4.627,2.36825,2.55257
4.628,2.98625,2.57102
4.629,2.40532,2.56397
4.63,2.79598,2.57384
4.631,2.85494,2.5858
4.632,2.84359,2.59676
4.633,2.56218,2.59529
4.634,2.44096,2.58873
4.635,3.04886,2.6083
4.636,2.52889,2.60492
4.637,2.32809,2.59315
4.638,2.65712,2.59587
4.639,3.007,2.61336
4.64,2.5403,2.61025
4.641,2.79112,2.61795
4.642,2.54263,2.61474
4.643,2.60537,2.61434
4.644,2.75946,2.62052
4.645,2.81625,2.62884
4.646,3.07191,2.64769
4.647,2.45696,2.63958
4.648,2.68992,2.64172
4.649,2.83116,2.64978
4.65,2.65277,2.64991
4.651,2.9976,2.6647
4.652,2.55122,2.65987
4.653,3.07565,2.67756
4.654,2.87927,2.68614
4.655,2.68332,2.68602
4.656,2.58932,2.68191
4.657,3.00143,2.6955
4.658,2.79584,2.69977
4.659,2.50539,2.6915
4.66,2.73147,2.6932
4.661,3.0473,2.70827
4.662,2.4468,2.69714
4.663,2.8194,2.70234
4.664,2.88965,2.71031
4.665,2.92819,2.71958
4.666,3.21673,2.74073
4.667,2.45904,2.72875
4.668,2.84929,2.73388
4.669,2.68657,2.73186
4.67,3.10827,2.74788
4.671,2.79646,2.74994
4.672,2.91254,2.75686
4.673,3.09712,2.77134
4.674,3.02166,2.78199
4.675,2.75384,2.78079
4.676,3.10663,2.79465
4.677,2.71264,2.79116
4.678,2.85689,2.79396
4.679,3.22933,2.81248
4.68,3.12172,2.82564
4.681,2.94301,2.83063
4.682,3.2907,2.8502
4.683,2.98214,2.85582
4.684,2.86759,2.85632
4.685,2.8795,2.8573
4.686,2.83091,2.85618
4.687,3.00315,2.86243
4.688,3.03335,2.8697
4.689,3.12832,2.88071
4.69,3.13397,2.89148
4.691,2.5002,2.87483
4.692,3.34301,2.89475
4.693,3.10238,2.90359
4.694,2.39168,2.88181
4.695,2.95408,2.88488
4.696,2.68438,2.87635
4.697,2.66308,2.86728
4.698,3.01729,2.87366
4.699,2.95588,2.87716
4.7,2.7058,2.86987
4.701,3.00414,2.87558
4.702,3.1515,2.88732
4.703,2.73556,2.88086
4.704,2.90691,2.88197
4.705,3.24741,2.89752
4.706,3.17972,2.90952
4.707,2.80825,2.90522
4.708,3.21866,2.91855
4.709,2.9065,2.91804
4.71,3.14223,2.92758
4.711,2.6405,2.91536
4.712,2.92288,2.91568
4.713,2.46611,2.89656
4.714,2.97705,2.89998
4.715,2.52734,2.88413
4.716,2.82204,2.88149
4.717,2.87632,2.88127
4.718,3.34209,2.90087
4.719,3.13332,2.91076
4.72,2.99106,2.91418
4.721,3.14392,2.92395
4.722,2.71614,2.91511
4.723,3.23721,2.92881
4.724,3.08352,2.9354
4.725,2.86837,2.93254
4.726,3.05119,2.93759
4.727,2.97112,2.93902
4.728,3.34535,2.9563
4.729,3.1537,2.9647
4.73,2.68237,2.95269
4.731,3.00672,2.95499
4.732,2.64691,2.94188
4.733,3.69223,2.97381
4.734,3.09236,2.97885
4.735,2.73498,2.96847
4.736,3.7027,2.99971
4.737,2.89934,2.99544
4.738,3.09729,2.99977
4.739,3.03593,3.00131
4.74,3.28129,3.01322
4.741,3.14976,3.01903
4.742,3.00546,3.01845
4.743,3.23652,3.02773
4.744,2.83143,3.01938
4.745,3.06911,3.0215
4.746,3.14542,3.02677
4.747,3.18174,3.03336
4.748,3.06085,3.03453
4.749,3.50269,3.05445
4.75,3.39371,3.06888
4.751,3.21368,3.07504
4.752,3.28524,3.08398
4.753,3.26521,3.09169
4.754,3.02275,3.08876
4.755,3.33782,3.09936
4.756,2.96067,3.09346
4.757,2.57226,3.07128
4.758,2.96764,3.06687
4.759,3.02648,3.06516
4.76,3.19418,3.07064
4.761,3.39826,3.08458
4.762,3.53928,3.10393
4.763,3.50524,3.121
4.764,3.39261,3.13256
4.765,3.07513,3.13011
4.766,3.52167,3.14677
4.767,2.48731,3.11871
4.768,2.90906,3.1098
4.769,3.05999,3.10768
4.77,3.21696,3.11233
4.771,3.11565,3.11247
4.772,3.20766,3.11652
4.773,3.58709,3.13654
4.774,3.24151,3.141
4.775,3.44802,3.15406
4.776,2.91217,3.14377
4.777,3.32084,3.15131
4.778,3.10012,3.14913
4.779,3.11259,3.14757
4.78,3.03841,3.14293
4.781,3.43624,3.15541
4.782,3.52921,3.17131
4.783,3.50184,3.18537
4.784,3.2954,3.19005
4.785,3.51242,3.20377
4.786,3.57183,3.21943
4.787,2.92679,3.20698
4.788,3.23067,3.20799
4.789,3.09233,3.20307
4.79,3.24862,3.205
4.791,3.28954,3.2086
4.792,3.34847,3.21455
4.793,3.16127,3.21228
4.794,3.16851,3.21042
4.795,3.70649,3.23153
4.796,3.42164,3.23961
4.797,3.45222,3.24866
4.798,3.30506,3.25106
4.799,3.50498,3.26186
4.8,3.52349,3.27299
4.801,3.32008,3.27499
4.802,3.28402,3.27538
4.803,3.43736,3.28227
4.804,3.4318,3.28863
4.805,3.74783,3.30817
4.806,3.44028,3.31379
4.807,3.67816,3.32929
4.808,3.65532,3.34316
4.809,3.12114,3.33371
4.81,3.13624,3.32531
4.811,3.8007,3.34554
4.812,3.52527,3.35318
4.813,3.57324,3.36255
4.814,3.5149,3.36903
4.815,3.86639,3.39019
4.816,2.96999,3.37231
4.817,3.26771,3.36786
4.818,3.05835,3.35469
4.819,3.58086,3.36431
4.82,3.25391,3.35962
4.821,3.08271,3.34784
4.822,3.6307,3.35987
4.823,3.40614,3.36184
4.824,3.60935,3.37237
4.825,3.53685,3.37937
4.826,3.63765,3.39035
4.827,3.44697,3.39276
4.828,3.31891,3.38962
4.829,3.27209,3.38462
4.83,3.72254,3.399
4.831,3.60286,3.40767
4.832,3.43155,3.40869
4.833,3.07272,3.39439
4.834,3.46068,3.39721
4.835,3.57018,3.40457
4.836,3.63826,3.41451
4.837,3.51682,3.41887
4.838,3.53562,3.42383
4.839,3.35523,3.42091
4.84,3.98192,3.44478
4.841,3.73798,3.45726
4.842,3.46411,3.45755
4.843,3.79245,3.47179
4.844,3.37324,3.4676
4.845,3.31787,3.46123
4.846,3.37438,3.45754
4.847,3.76711,3.47071
4.848,3.50409,3.47213
4.849,3.46791,3.47195
4.85,3.62775,3.47858
4.851,3.28379,3.47029
4.852,3.1862,3.4582
4.853,3.87108,3.47577
4.854,3.66501,3.48382
4.855,3.77252,3.4961
4.856,3.95337,3.51556
4.857,3.72277,3.52437
4.858,3.47656,3.52234
4.859,3.7762,3.53314
4.86,4.06214,3.55564
4.861,3.57568,3.5565
4.862,4.09896,3.57957
4.863,3.33579,3.5692
4.864,3.25246,3.55573
4.865,3.81026,3.56656
4.866,3.54292,3.56555
4.867,3.52071,3.56364
4.868,3.46155,3.5593
4.869,3.6376,3.56263
4.87,4.10177,3.58557
4.871,3.58631,3.5856
4.872,3.52815,3.58315
4.873,3.94212,3.59843
4.874,3.4667,3.59282
4.875,3.04665,3.56959
4.876,3.48736,3.56609
4.877,3.46186,3.56165
4.878,3.9608,3.57863
4.879,3.82757,3.58923
4.88,3.59589,3.58951
4.881,3.5007,3.58573
4.882,3.53892,3.58374
4.883,3.46576,3.57872
4.884,3.74429,3.58576
4.885,4.07456,3.60656
4.886,4.22014,3.63266
4.887,3.69328,3.63524
4.888,3.47212,3.6283
4.889,3.12227,3.60677
4.89,3.4954,3.60204
4.891,3.7593,3.60873
4.892,4.07429,3.62853
4.893,3.88395,3.6394
4.894,3.34738,3.62698
4.895,3.58187,3.62506
4.896,3.50467,3.61993
4.897,3.6493,3.62118
4.898,3.73285,3.62594
4.899,3.73121,3.63041
4.9,4.01516,3.64678
4.901,3.72145,3.64996
4.902,3.77958,3.65547
4.903,3.68602,3.65677
4.904,3.69348,3.65833
4.905,3.81281,3.66491
4.906,4.06837,3.68207
4.907,3.85501,3.68943
4.908,3.88304,3.69767
4.909,3.24555,3.67843
4.91,3.50701,3.67114
4.911,3.51355,3.66443
4.912,3.72232,3.6669
4.913,3.98432,3.6804
4.914,3.40495,3.66868
4.915,3.91376,3.67911
4.916,4.34866,3.70759
4.917,3.86526,3.7143
4.918,4.01158,3.72695
4.919,3.46498,3.7158
4.92,4.05293,3.73015
4.921,4.10445,3.74607
4.922,4.07264,3.75996
4.923,3.32535,3.74147
4.924,3.71955,3.74054
4.925,3.98732,3.75104
4.926,3.52079,3.74124
4.927,4.00783,3.75259
4.928,3.93588,3.76038
4.929,4.19928,3.77906
4.93,3.65103,3.77361
4.931,3.93914,3.78065
4.932,4.23037,3.79978
4.933,3.80079,3.79983
4.934,3.76378,3.79829
4.935,3.76265,3.79678
4.936,4.01646,3.80612
4.937,3.70841,3.80197
4.938,3.47977,3.78826
4.939,3.98551,3.79665
4.94,4.32683,3.81921
4.941,4.07494,3.83009
4.942,3.51265,3.81658
4.943,4.05337,3.82666
4.944,3.7267,3.8224
4.945,4.43339,3.8484
4.946,3.8578,3.8488
4.947,3.38183,3.82893
4.948,3.93196,3.83331
4.949,3.92658,3.83728
4.95,3.80699,3.83599
4.951,4.38764,3.85946
4.952,4.36595,3.88101
4.953,3.73586,3.87483
4.954,3.85396,3.87395
4.955,3.84877,3.87287
4.956,3.35084,3.85067
4.957,3.9961,3.85685
4.958,3.99082,3.86255
4.959,4.1272,3.87381
4.96,4.19018,3.88727
4.961,3.84384,3.88542
4.962,4.0247,3.89135
4.963,3.93199,3.89308
4.964,3.93522,3.89487
4.965,4.01268,3.89988
4.966,4.34896,3.91899
4.967,4.12496,3.92775
4.968,3.7,3.91806
4.969,4.20315,3.93019
4.97,3.91923,3.92972
4.971,3.93429,3.92992
4.972,4.64924,3.96052
4.973,3.57267,3.94402
4.974,3.87872,3.94124
4.975,3.67933,3.9301
4.976,3.89705,3.92869
4.977,3.44351,3.90805
4.978,3.9568,3.91013
4.979,3.87996,3.90884
4.98,4.81606,3.94744
4.981,4.01596,3.95035
4.982,4.21153,3.96146
4.983,3.92571,3.95994
4.984,4.06021,3.96421
4.985,3.75039,3.95511
4.986,4.3064,3.97006
4.987,4.33024,3.98538
4.988,4.42633,4.00414
4.989,4.31634,4.01742
4.99,3.88942,4.01198
4.991,4.2674,4.02284
4.992,4.34761,4.03666
4.993,4.66949,4.06358
4.994,4.03805,4.0625
4.995,4.03547,4.06135
4.996,4.17046,4.06599
4.997,4.04883,4.06526
4.998,4.44352,4.08135
4.999,4.39774,4.09481
